Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,BusinessTravel_N,BusinessTravel_R,Department_Re&De,Department_Sales,EducationField_LE,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_TD,Gender_Male,JobRole_Healthcare,JobRole_LT,JobRole_MD,JobRole_Manager,JobRole_RD,JobRole_RS,JobRole_SE,JobRole_SR,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
29,995,-1.0316074699401947,1,1590,1,87,3,2,4,0.8069318120374156,24483,-0.5864173580242138,19,3,4,1,-0.49876697958303323,0,4,0.177344441121138,0.29061126825485295,-0.11727146504788616,0.04493463955819317,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
50,264,0.37510474792386383,3,1591,3,59,3,5,3,1.9828204086877375,19519,0.7822646819350587,16,3,3,1,1.4862085447201236,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
23,977,0.48646440151058035,3,1592,4,45,4,1,3,-1.3786102309975146,12826,0.019234092976174,16,3,4,1,-0.9805471649695675,2,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
36,1302,-0.041631410602158754,4,1594,1,80,4,2,1,0.10712628936083098,19711,0.4489506360843417,13,3,4,1,0.01194059718201139,3,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
42,1059,0.37510474792386383,2,1595,4,93,2,5,4,2.0046275534342173,26362,1.660253538085118,22,4,4,0,1.3239380538020686,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-0.8150542438112763,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
35,750,1.6191042775119344,3,1596,2,46,4,2,3,-0.6307467094475551,25348,-0.5864173580242138,17,3,4,2,0.14841116175654057,3,2,0.7747243810088977,1.16376230475229,1.429952502512088,1.0510571351745928,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
34,653,0.48646440151058035,4,1597,4,92,2,2,3,-0.03439257114587072,15332,-0.5864173580242138,14,3,2,1,-0.1389206128713836,3,2,0.5095018289928678,-0.3528710041543192,1.594870349132717,0.9049235229276625,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
40,118,0.8488469449601651,2,1598,4,84,3,2,1,-0.1660655426338519,11262,-0.5864173580242138,15,3,3,1,-0.7194887361547153,2,3,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,-0.31199299600307684,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
43,990,1.5781038594442474,3,1599,4,87,4,1,2,-0.09105141827957752,5855,1.0546020870847297,12,3,3,1,-0.1389206128713836,0,3,0.177344441121138,0.29061126825485295,-0.9733423721381878,-0.31199299600307684,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
35,1349,0.11438560306990991,2,1601,3,63,2,1,4,-0.9864421382745054,7713,-0.5864173580242138,18,3,4,1,-2.292544621589625,5,2,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-0.8150542438112763,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
46,563,-1.5053496669764959,4,1602,4,56,4,4,1,1.8387388685772161,3156,-0.5864173580242138,15,3,2,0,1.4862085447201236,5,1,1.9615163057737315,-1.7367826544685656,-0.9733423721381878,1.5072938939994467,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
28,329,1.4456915278010198,3,1604,3,51,3,1,2,-1.1531388744978741,7324,-0.5864173580242138,17,3,3,3,-2.292544621589625,3,3,-1.4784079885513208,-0.8636316179711291,-0.9733423721381878,-1.675043127180746,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
22,457,1.5356121941788146,2,1605,2,85,2,1,3,-0.9186055676119331,10293,-0.5864173580242138,14,3,2,0,-0.9805471649695675,2,2,-0.2673643643857992,-0.3528710041543192,-0.11727146504788616,0.04493463955819317,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
50,1234,1.241978421457346,5,1606,2,41,3,4,3,1.1670399729357086,20689,0.019234092976174,15,3,3,1,1.7214670471914504,3,3,2.1441069189640443,1.0310406461599277,2.194496414003837,1.5992397808308272,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
32,634,-0.22173983491699154,4,1607,2,35,4,1,4,-0.6733186652610256,18783,0.4489506360843417,17,3,4,2,-0.49876697958303323,3,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
44,1313,0.11438560306990991,3,1608,2,31,3,5,4,1.9606928098463399,3549,-1.6217853521327694,14,3,4,1,1.265486788148442,4,2,1.7495945463358997,0.8826704550237439,-0.11727146504788616,1.3000296076241802,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
30,241,0.11438560306990991,3,1609,2,48,2,1,2,-1.3300309657302138,5348,-0.5864173580242138,12,3,2,1,-0.49876697958303323,3,2,0.177344441121138,0.29061126825485295,-0.11727146504788616,-0.8150542438112763,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
45,1015,-0.22173983491699154,5,1611,3,50,1,2,1,0.1621409866129683,23447,-0.5864173580242138,14,3,1,0,0.14841116175654057,3,3,0.7747243810088977,0.8826704550237439,-0.11727146504788616,0.3217892224056365,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
45,336,1.5356121941788146,3,1612,1,52,2,2,1,-0.25083863684074276,24162,-0.5864173580242138,15,3,1,1,0.14841116175654057,2,3,0.7747243810088977,0.8826704550237439,1.0143927182504924,0.5479958873663928,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
31,715,-1.0316074699401947,4,1613,4,54,3,2,1,0.04354486907681914,21602,1.484318630192897,13,3,4,0,0.14841116175654057,3,3,-0.026393511770457165,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
36,559,0.6816490610771554,4,1614,3,76,3,2,3,-0.1582968583789505,12421,1.8176326760436148,12,3,2,2,-0.3075690972864685,2,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.8150542438112763,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
34,426,0.48646440151058035,4,1615,3,42,4,2,4,-0.1387299787180005,17000,-0.5864173580242138,13,3,1,1,0.01194059718201139,3,3,0.6487547716317403,0.8826704550237439,1.594870349132717,-0.31199299600307684,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
49,722,1.4915166961003585,4,1617,3,84,3,1,1,-0.719939550321459,22102,-0.5864173580242138,14,3,4,1,0.14841116175654057,3,2,0.6487547716317403,0.7144622055422116,-0.11727146504788616,0.3217892224056365,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
39,1387,0.48646440151058035,5,1618,2,76,3,2,1,0.05619776736952491,3835,0.019234092976174,13,3,4,3,0.14841116175654057,3,3,0.35383028348375706,0.8826704550237439,1.594870349132717,0.9049235229276625,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
27,1302,1.1849723829470664,3,1619,4,67,2,1,1,-0.3645466516732079,16290,-0.5864173580242138,11,3,1,2,-0.3075690972864685,3,3,0.35383028348375706,0.8826704550237439,-0.9733423721381878,0.9049235229276625,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
35,819,1.125041707062853,5,1621,2,48,4,2,1,0.008118742427151984,26312,-0.5864173580242138,11,3,4,0,0.7717244644490785,2,3,1.3500758020611967,1.7558214915211805,-0.11727146504788616,1.3000296076241802,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
28,580,1.5781038594442474,3,1622,2,39,1,2,1,-0.09074268908837682,20460,-1.6217853521327694,21,4,2,1,-0.49876697958303323,5,2,-0.026393511770457165,0.009519418526307482,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21,546,-0.22173983491699154,1,1623,3,97,3,1,4,-0.7646656510530365,26009,-0.5864173580242138,18,3,3,0,-1.3000568594380468,2,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
18,544,-0.6954820319532931,2,1624,2,70,3,1,4,-1.797837619350892,18420,-0.5864173580242138,12,3,3,0,-3.285032383741204,2,4,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
47,1176,1.5356121941788146,4,1625,4,98,3,5,3,2.008078383662186,5220,0.4489506360843417,11,3,3,1,1.4862085447201236,2,3,-0.026393511770457165,-0.3528710041543192,-0.11727146504788616,-1.675043127180746,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
39,170,-0.6954820319532931,2,1627,3,76,2,2,3,-0.7880273600829258,10302,-1.6217853521327694,15,3,4,1,0.27299902599686326,3,3,0.7747243810088977,1.0310406461599277,-0.9733423721381878,0.9049235229276625,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
40,884,0.9242532380931131,3,1628,1,80,2,3,3,1.0544777121809104,25800,-0.5864173580242138,13,3,4,2,0.9309836878585396,2,3,1.4970805589122105,1.7558214915211805,2.3712330039469656,1.5072938939994467,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
35,208,0.2520023621193102,4,1630,3,52,3,2,3,-0.33448777061435997,12250,-0.5864173580242138,12,3,4,1,0.6849186648651102,5,3,1.1846501123950648,1.3934310688405542,0.38349791355828505,1.1817781057751064,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
37,671,1.1849723829470664,3,1631,3,85,3,2,3,0.16187998884391025,26493,0.4489506360843417,17,3,1,3,0.01194059718201139,2,2,-0.2673643643857992,0.009519418526307482,-0.9733423721381878,-0.31199299600307684,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
39,711,-0.43476288709933963,3,1633,1,81,3,2,3,-0.040650096549417376,3140,-1.6217853521327694,13,3,4,0,0.14841116175654057,2,1,0.6487547716317403,-0.3528710041543192,0.7387994420424154,1.0510571351745928,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
45,1329,-1.0316074699401947,2,1635,4,59,2,2,4,0.16240193915236198,5388,-0.5864173580242138,19,3,1,2,0.14841116175654057,3,3,0.7747243810088977,0.8826704550237439,0.7387994420424154,1.1817781057751064,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
38,397,-1.0316074699401947,2,1638,4,54,2,3,3,0.6077505937728569,14199,0.4489506360843417,19,3,4,1,0.14841116175654057,6,4,-0.026393511770457165,0.29061126825485295,-0.9733423721381878,-0.31199299600307684,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
35,737,0.48646440151058035,3,1639,4,55,2,3,1,1.0357481032603675,21530,1.8176326760436148,17,3,3,0,0.6849186648651102,3,3,1.0934635771386776,1.4942601209226112,1.429952502512088,-1.675043127180746,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
37,1470,0.48646440151058035,3,1640,2,71,3,1,2,-0.4134658614349519,9953,-0.5864173580242138,11,3,1,1,-0.1389206128713836,2,1,0.5095018289928678,0.29061126825485295,1.594870349132717,0.9049235229276625,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40,448,0.9950865624889356,3,1641,3,84,3,3,4,0.6440003519132659,19948,1.2848600822687926,15,3,4,0,0.9309836878585396,2,2,-0.2673643643857992,-0.3528710041543192,0.7387994420424154,0.04493463955819317,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
44,602,-1.5053496669764959,5,1642,1,37,3,2,4,0.1553402989647148,10503,0.7822646819350587,11,3,3,0,0.5925087204653425,3,3,0.7747243810088977,0.8826704550237439,-0.9733423721381878,-0.31199299600307684,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
48,365,-0.43476288709933963,5,1644,3,89,2,4,4,1.6210169857296621,5602,0.019234092976174,25,4,2,1,1.265486788148442,3,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
35,763,0.9242532380931131,2,1645,1,59,1,2,4,0.07373509053190953,22098,1.2848600822687926,14,3,4,2,-0.3075690972864685,2,2,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
24,567,-1.0316074699401947,1,1646,1,32,3,1,4,-0.4823335357756716,17218,-0.5864173580242138,13,3,3,0,-0.49876697958303323,2,3,0.177344441121138,0.009519418526307482,-0.11727146504788616,0.04493463955819317,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
27,486,0.2520023621193102,3,1647,2,86,4,1,3,-0.5829110588173759,22490,1.484318630192897,17,3,1,0,-0.7194887361547153,0,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
27,591,-1.0316074699401947,3,1648,4,87,3,1,4,-1.0492892445142674,6297,0.019234092976174,13,3,3,0,-0.49876697958303323,0,2,-0.2673643643857992,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
40,1329,0.11438560306990991,3,1649,1,73,3,1,1,-1.3125577292365775,3339,0.4489506360843417,14,3,2,0,0.14841116175654057,3,1,-0.2673643643857992,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
29,469,0.48646440151058035,3,1650,3,42,2,2,3,0.18801493288431664,23413,1.8176326760436148,11,3,3,0,-0.1389206128713836,2,3,-0.026393511770457165,-0.3528710041543192,-0.11727146504788616,0.3217892224056365,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
36,711,-0.22173983491699154,4,1651,2,42,3,3,1,0.6558922441610567,22792,0.7822646819350587,12,3,3,2,0.01194059718201139,6,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
25,772,-1.0316074699401947,1,1653,4,77,4,2,3,0.0075404679865549275,4973,-0.5864173580242138,17,3,3,2,-0.3075690972864685,6,3,0.35383028348375706,0.8826704550237439,-0.9733423721381878,0.9049235229276625,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
39,492,0.6816490610771554,3,1654,4,66,3,2,2,0.033061133980990524,7693,0.7822646819350587,21,4,3,0,-0.3075690972864685,3,3,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,-1.675043127180746,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
49,301,1.3482691212331284,4,1655,1,72,3,4,2,1.736426327661092,3498,0.4489506360843417,16,3,2,2,1.4862085447201236,2,3,-0.2673643643857992,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
50,813,1.061869997142513,5,1656,4,50,2,3,1,1.4162442482375612,21981,1.0546020870847297,15,3,3,3,1.0044283593335894,3,3,1.1846501123950648,1.3934310688405542,-0.11727146504788616,1.4079847707358624,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20,1141,-1.0316074699401947,3,1657,3,31,3,1,3,-0.9352803675323125,13251,-0.5864173580242138,19,3,1,0,-1.711976498306294,3,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
34,1130,-0.6954820319532931,3,1658,4,66,3,2,2,0.07179655483914894,19332,-0.5864173580242138,12,3,3,1,0.27299902599686326,2,3,0.889725624247082,1.0310406461599277,1.594870349132717,1.1817781057751064,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
36,311,0.11438560306990991,3,1659,1,77,3,1,2,-1.422815752500046,10950,0.019234092976174,11,3,3,0,0.6849186648651102,4,3,-0.2673643643857992,0.009519418526307482,-0.11727146504788616,0.04493463955819317,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
49,465,-0.041631410602158754,1,1661,3,41,2,4,3,1.4933298561966155,11652,0.019234092976174,19,3,2,1,1.631946825614273,3,3,1.2699494195012964,1.3934310688405542,0.38349791355828505,1.5072938939994467,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
36,894,-1.5053496669764959,4,1662,4,33,2,2,3,-0.254619963533346,15411,-1.6217853521327694,15,3,3,0,-0.9805471649695675,6,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
36,1040,-0.6954820319532931,2,1664,4,79,4,2,1,0.41896596883760207,26308,1.2848600822687926,20,4,1,1,0.49372078256854574,3,3,-0.026393511770457165,0.29061126825485295,-0.9733423721381878,0.3217892224056365,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
54,584,1.3482691212331284,5,1665,2,91,3,4,3,1.8266044091942788,18685,0.4489506360843417,25,4,3,1,1.8852863291448814,6,3,0.7747243810088977,1.0310406461599277,1.0143927182504924,0.9049235229276625,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
43,1291,0.9242532380931131,2,1666,3,65,2,4,3,1.8418214215980062,3525,-0.5864173580242138,24,4,1,1,0.5925087204653425,3,3,1.1846501123950648,1.2838236490365953,1.429952502512088,1.4079847707358624,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
35,880,0.6816490610771554,4,1667,4,36,3,2,4,-0.1850070077885416,10414,0.4489506360843417,24,4,1,0,0.49372078256854574,2,4,0.889725624247082,1.16376230475229,1.429952502512088,0.9049235229276625,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
38,1189,-1.5053496669764959,3,1668,4,90,3,2,4,-0.13522842489988457,9867,1.484318630192897,15,3,4,2,1.0044283593335894,4,4,1.0934635771386776,1.3934310688405542,0.38349791355828505,1.1817781057751064,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
29,991,-0.22173983491699154,3,1669,1,43,2,2,2,-0.320399329508037,3356,-0.5864173580242138,13,3,2,1,0.14841116175654057,3,2,0.7747243810088977,-1.7367826544685656,-0.9733423721381878,1.1817781057751064,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
33,392,-1.0316074699401947,4,1670,4,93,3,2,4,0.09161759366819902,3921,-0.5864173580242138,14,3,3,2,-0.49876697958303323,5,3,0.177344441121138,-0.3528710041543192,-0.9733423721381878,0.3217892224056365,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
32,977,-1.0316074699401947,3,1671,4,45,3,2,2,0.08201494987245862,25518,-1.6217853521327694,13,3,3,2,0.14841116175654057,4,2,0.6487547716317403,0.5202800323431175,-0.11727146504788616,0.7392508974613572,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
31,1112,-0.22173983491699154,4,1673,1,67,3,2,4,0.08366547246167494,22589,-0.5864173580242138,11,3,1,2,0.14841116175654057,2,3,0.7747243810088977,-1.7367826544685656,-0.9733423721381878,-0.31199299600307684,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
49,464,0.9950865624889356,3,1674,4,74,3,1,1,-1.0452107795046648,24941,0.7822646819350587,16,3,2,1,0.8535671492801944,2,2,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38,148,-1.0316074699401947,3,1675,4,42,2,1,2,-1.1332678842949224,23826,-0.5864173580242138,22,4,2,0,-0.9805471649695675,3,3,-0.2673643643857992,0.009519418526307482,0.7387994420424154,0.04493463955819317,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,1225,-1.0316074699401947,4,1676,2,47,4,4,2,1.6954153919115729,21086,1.2848600822687926,14,3,3,3,1.5849964826169212,2,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,809,-1.5053496669764959,3,1677,3,36,3,4,3,1.6384472109211599,22384,0.7822646819350587,14,3,1,0,1.265486788148442,2,3,0.5095018289928678,0.8826704550237439,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
41,1206,1.3979954351294148,2,1678,4,80,3,3,3,0.4708737924571048,11591,0.4489506360843417,16,3,4,0,1.140898923908119,2,3,-0.9425126477879964,-1.7367826544685656,-0.9733423721381878,-0.31199299600307684,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
20,727,0.37510474792386383,1,1680,4,54,3,1,1,-0.9653268802136248,21082,-0.5864173580242138,11,3,1,0,-1.711976498306294,3,3,-0.9425126477879964,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
33,530,0.9950865624889356,3,1681,3,36,3,2,4,0.05367567882548746,16130,-0.5864173580242138,25,4,3,1,-0.3075690972864685,2,3,0.177344441121138,0.5202800323431175,-0.11727146504788616,-0.31199299600307684,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
36,1351,1.5356121941788146,4,1682,1,80,3,2,3,0.04777432591069084,7419,1.2848600822687926,14,3,2,2,0.14841116175654057,2,2,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
44,528,-1.5053496669764959,3,1683,3,44,3,1,4,-0.7274592994057306,4167,0.7822646819350587,18,3,1,3,-0.1389206128713836,2,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,1320,0.2520023621193102,1,1684,4,93,2,1,3,-0.39332961812214623,20586,-0.5864173580242138,11,3,1,0,-0.7194887361547153,2,3,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,-0.31199299600307684,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True
38,1495,-0.43476288709933963,2,1687,4,87,3,1,3,-0.6760482610987201,26176,1.484318630192897,19,3,4,1,-0.3075690972864685,5,2,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
53,1395,1.4456915278010198,4,1689,2,48,4,3,4,0.4544141708295816,3458,0.4489506360843417,15,3,3,0,0.27299902599686326,2,3,-0.2673643643857992,0.009519418526307482,-0.11727146504788616,-0.31199299600307684,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
48,708,0.11438560306990991,2,1691,4,95,3,1,3,-1.0061558785454756,11740,0.019234092976174,11,3,3,2,1.0044283593335894,3,3,0.6487547716317403,0.8826704550237439,1.594870349132717,0.9049235229276625,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True
32,1259,-1.0316074699401947,4,1692,4,95,3,1,2,-1.9768778557084539,24852,-0.5864173580242138,12,3,1,0,-2.292544621589625,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
26,786,0.11438560306990991,3,1693,4,76,3,1,4,-1.0551348521068655,11925,-0.5864173580242138,20,4,3,0,-0.3075690972864685,5,3,0.35383028348375706,0.8826704550237439,1.2395688206485869,0.9049235229276625,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
55,1441,1.3482691212331284,3,1694,1,94,2,1,2,-0.5743746038427258,23737,1.0546020870847297,12,3,4,1,-0.1389206128713836,1,3,-0.2673643643857992,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
34,1157,-0.22173983491699154,2,1696,2,57,2,2,4,-0.3944622444446705,11912,-0.5864173580242138,14,3,3,1,0.6849186648651102,3,4,1.2699494195012964,1.2838236490365953,1.0143927182504924,1.5992397808308272,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
60,370,-1.5053496669764959,4,1697,3,92,1,3,4,1.1177712999876384,20467,0.4489506360843417,20,4,3,1,1.0044283593335894,2,4,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
33,267,1.2963320365337836,3,1698,2,79,4,1,2,-1.4116421175699747,13637,-0.5864173580242138,18,3,4,3,0.5925087204653425,6,3,1.1846501123950648,1.3934310688405542,0.38349791355828505,1.5992397808308272,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
37,1278,-1.5053496669764959,4,1700,3,31,1,2,4,0.9170914141878854,7677,-0.5864173580242138,14,3,3,2,-0.49876697958303323,2,2,0.177344441121138,0.009519418526307482,-0.11727146504788616,0.04493463955819317,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
34,678,1.1849723829470664,3,1701,2,35,2,1,4,-0.8583120264582014,20338,-0.5864173580242138,12,3,2,0,0.14841116175654057,3,3,0.7747243810088977,1.16376230475229,1.7403381992547586,0.9049235229276625,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
